gridnum,model,iterations,score
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
302,dual,150,0
302,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
303,mc,150,0
303,dual,150,0
